url_check_id,periodico_id,source_system,url_original,url_original_domain,check_date,http_status,redirect_count,final_url,final_domain,domain_changed,https_valid,timeout,ojs_detected,ojs_version_hint,is_accessible,problem_type,notes,created_at
URL_B69222623751B317,PER_A0B502136BDB04D6,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_B4A3B8155DB68F3E,PER_AA857CFF007ED6C7,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_FEE224282A5D7A7E,PER_5E925E4828F94654,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_52DC9FD6CF4FA470,PER_DE7F3F358A4F5CB2,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_2D5C352C5DC29DDC,PER_95BD8C95C7770CEB,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_E4157B5C847B1BB8,PER_EE2632C382152A13,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_DF8222F1414F295D,PER_30623E173547A6E5,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_5C1D1815207DE862,PER_6ED23EC7C9668BFA,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_81002BC51594619B,PER_5F59D0E5BB65F164,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_871A4642AF8FD197,PER_DB645358E15D23BA,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_6F69D4301CA2CCA5,PER_AA1CF5ED81F7171B,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_FA3C5029D61BF7BF,PER_CE58FC28C002B75C,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_D88DB80FD335B602,PER_8FAA1536203B2ED8,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_492F8376114C3A19,PER_804AC8C468ED0B2A,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_BCF784D13D2279CB,PER_2006379357F7A96E,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_5B83662C05081D0D,PER_3148BF73A93DBE38,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_BCE9F8CAB8F565D9,PER_6C882F4187F2D095,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_B9854A55DF1829F0,PER_D46BB062FD16E541,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_1451495D8330B814,PER_03EBA80FD313EA73,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_2D84E935AD070A1B,PER_352ECBE37385E1EF,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_2404AD901CA9E063,PER_2FA2940D776A7ABE,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_218FD9E6081CDCEA,PER_810E1C5FADD99A65,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_50AF92D8EDEE91EA,PER_59458492408D9E8F,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_6B2A91EE3A9B357B,PER_280578B450CE7F08,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_9D85EEF7C09C6E07,PER_EC9688B912D1443F,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_334E8696145A1334,PER_5B9AB8F4AA33E4C6,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_B9E2F3E494BF7689,PER_78D3E39E318C0C0F,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_C4024620DDBF82EB,PER_053AF753FF5EBB80,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_88E7128930FF141C,PER_6D92DFD24820A9B5,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_16E8E5265E1AF09F,PER_6F39E299700D53F4,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_DC2FB1077B7FD513,PER_5A89D13A2F94329A,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_77E5F3E9809322A5,PER_388F56462AEBC2A8,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_78BEA1FC94D9A7CA,PER_B4256C91406C06FA,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_B585CB637016D34D,PER_FF8EAF8D0A72193D,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_90F82971E38B2516,PER_D85160D106AC444E,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_9E6D5F6AFB126802,PER_094860A3A488FD54,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_DFD8FEAACE0D6A95,PER_B299CB31AF105AD3,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_A0A10F1EDA719CF1,PER_000E43E9FE3A8B80,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_50771D9DB7CEAF5C,PER_9216BAAA9402C403,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_E6855AACB1DC17E9,PER_E00736D303CA3C03,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_A3A3531088B90A25,PER_A7A1270C9AC9364A,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_8101990477138442,PER_60F32BC20E88352B,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_4F246EF1C63A31A0,PER_EA61B5DD39AC1FEF,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_C1CE751B4D271BCD,PER_22B0A8E6CA868183,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_52AA6DE2E1343FB5,PER_526A6D6759D46071,periodicos,https://revistas.ufpr.br/,revistas.ufpr.br,,200,1,https://revistas.ufpr.br/wp/,revistas.ufpr.br,False,True,False,False,,True,redirect,,
URL_FB4A396CE7DE846B,PER_D45D96C8EBAE968C,periodicos,https://revistas.ufpi.br/,revistas.ufpi.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='revistas.ufpi.br', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='revistas.ufpi.br', port=443) at 0x1069af670>, 'Connection to revistas.ufpi.br timed out. (connect timeout=20)'))",
URL_B22C45580FDB82C2,PER_C2C196DC21987F47,periodicos,https://www.ojs.ufpi.br/,www.ojs.ufpi.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='www.ojs.ufpi.br', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.ojs.ufpi.br', port=443) at 0x106ab63d0>, 'Connection to www.ojs.ufpi.br timed out. (connect timeout=20)'))",
URL_D34022CB3CBE6568,PER_76F44C5277F1C5D4,periodicos,https://www.ojs.ufpi.br/,www.ojs.ufpi.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='www.ojs.ufpi.br', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.ojs.ufpi.br', port=443) at 0x106ab65e0>, 'Connection to www.ojs.ufpi.br timed out. (connect timeout=20)'))",
URL_412B75A003C327FD,PER_D11EC0F8395590C0,periodicos,https://periodicos.ufpi.br/,periodicos.ufpi.br,,200,0,https://periodicos.ufpi.br/,periodicos.ufpi.br,False,True,False,True,3.3.0,True,ok,,
URL_F5CC1AF4C45B469D,PER_F5BE562BA23924AC,periodicos,http://www3.ufrb.edu.br/seer/,www3.ufrb.edu.br,,,0,,,,,True,,,False,timeout,"HTTPConnectionPool(host='www3.ufrb.edu.br', port=80): Max retries exceeded with url: /seer/ (Caused by ConnectTimeoutError(<HTTPConnection(host='www3.ufrb.edu.br', port=80) at 0x106b25130>, 'Connection to www3.ufrb.edu.br timed out. (connect timeout=20)'))",
URL_E9909442D2AE1A11,PER_D1A58C008063EE88,periodicos,https://revistas.ufrj.br/,revistas.ufrj.br,,200,0,https://revistas.ufrj.br/,revistas.ufrj.br,False,True,False,True,3.3.0,True,ok,,
URL_E61F1921F51428B7,PER_6EBA64718798A596,periodicos,https://revistas.ufrj.br/,revistas.ufrj.br,,200,0,https://revistas.ufrj.br/,revistas.ufrj.br,False,True,False,True,3.3.0,True,ok,,
URL_8FBC24F943EF95AE,PER_7B629842E04FC671,periodicos,https://revistas.ufrj.br/,revistas.ufrj.br,,200,0,https://revistas.ufrj.br/,revistas.ufrj.br,False,True,False,True,3.3.0,True,ok,,
URL_1168CD193D829419,PER_C9D5EDB98F06F2BF,periodicos,https://revistas.ufrj.br/,revistas.ufrj.br,,200,0,https://revistas.ufrj.br/,revistas.ufrj.br,False,True,False,True,3.3.0,True,ok,,
URL_7BF5BEED6AE8DC40,PER_43F30CBBF2957907,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_6B639CC6744B9D21,PER_072B9FD2504A97EE,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_03D273E608746675,PER_F492232B4E0963DA,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_B9B32AFD436707E5,PER_9779C8EBAC5D2393,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_64B874C5E5BD86EF,PER_65BE659E25F805DA,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_7B847F56FAC5C2BE,PER_47AEB3B1EAF6FF5D,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_4564AF6AEB23DCC9,PER_AC3C1C7E4C9B0096,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_FF1727E4A62E4AA0,PER_15D016B6EA6FE996,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_93B82E2A129666AD,PER_8A83B1AC30CB638B,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_F852AB44153DD499,PER_F8D226A62AA67379,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_B8DCC63D8D720B15,PER_96755C4941710128,periodicos,https://periodicos.furg.br/,periodicos.furg.br,,200,0,https://periodicos.furg.br/,periodicos.furg.br,False,True,False,True,3.3.0,True,ok,,
URL_CAF8FEAC94919C1D,PER_C76CD4681316ECA5,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2B23C13CAEDAF0EC,PER_FDD3617BD6820C09,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_A216D2DE1D6E7834,PER_434B4771C07F7C59,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_771DEFA645033E27,PER_20EEEE015E823DAF,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_F03D53FB387F2A58,PER_CF9C484A31141BF3,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2C07A06AFD13AB41,PER_2920B4E1B6988CC6,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_E377CA990622B84B,PER_6E15CC66754BE19A,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_AA80689D50DD5827,PER_CF5CEFD2EC70E7E4,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_A123C1C10D238FD9,PER_B379DFF2DD69DF44,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_CCDE86BEB1252324,PER_810E338EF7A1A7E8,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_A749ADC87C46B7CA,PER_1ED7155F0F6A74E9,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_71FE8880C385C651,PER_7BD655D8ECD69A91,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_A4439CBAB6735C7B,PER_B98AC0C3502D51C4,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_DC1F1C30A9B61744,PER_F9C9F11CA91F3A3D,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_7EC110105C9F246D,PER_34126B4103795C18,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_503A650B7C27C063,PER_1D4EFD51D3519DB1,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_79EE226A157933CB,PER_41A8BB8E697B2804,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2154D236A9E75AD2,PER_1BF84523DDD4F1E6,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_BC73AB1555457AA4,PER_18CFF9D90F51AD42,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_C1D6F71D97C50AC4,PER_EE53A519F4043641,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2CF90B3018CE259D,PER_DAD404847AADE091,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_52B231F2DFE6BAEF,PER_6153D38C6F7A8C87,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_1A9763EDF69165C0,PER_356EDE93933B46F5,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_4CA97233DA842978,PER_ED31E9802BCC8D8E,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_5B96297A2124F7F8,PER_2F4D51E3CDE12C2D,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_1B52CCAAC8C0DA24,PER_2B4B8FA18FDC3A6D,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_6E8BD1EBAD319856,PER_9BD3917B03AD2CA4,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_88B0A7C32E458B2D,PER_ABDEB7BD37AC9B9D,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_628E072A46BBFF2B,PER_9D41706673A30FD0,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_DE6DA9EA57951C3B,PER_40D99E0F9C9EED7B,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_30C767EE11BF040D,PER_D56808B545D30A53,periodicos,https://periodicos.ufrn.br/,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2263C29C343F917B,PER_0DBE0965C26D5F37,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_2014C678E68DCA6C,PER_936C9206B479480C,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_8FB3AC846BD123D4,PER_FAB4253AD555C6E1,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_FC0E301509970C77,PER_F3307F45091A389E,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_16DD18D990C8CFC9,PER_A1365781EC97AB21,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_BC35F3D7BE549A7D,PER_0EA255849E5F05C8,periodicos,https://periodicos.ufrn.br/,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_BCFBAF6E70B0948A,PER_639EF96E8A24D083,periodicos,https://periodicos.ufrn.br,periodicos.ufrn.br,,200,1,https://periodicos.ufrn.br/index/,periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_05CFAF2C2CFE6394,PER_98ADA3115DD3C7A7,periodicos,https://www.periodicos.ufrn.br/,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_863CC5A221E0C62A,PER_FE8E5ED98E45784D,periodicos,https://www.periodicos.ufrn.br,www.periodicos.ufrn.br,,200,1,https://www.periodicos.ufrn.br/index/,www.periodicos.ufrn.br,False,True,False,True,3.3.0,True,redirect,,
URL_E9200B1B22DB626E,PER_6F51AEA4F9F50DB4,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='seer.ufrgs.br', port=443): Read timed out. (read timeout=20)",
URL_85DB1134FEBC54FC,PER_EAE1AA03E9CAB3A7,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_6385BBB0A5B24268,PER_132F281DB0C111A4,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_A2B5EC9F198C6AA6,PER_602D02B3F6D62AC7,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_7B0CFA266371F62E,PER_C4A6FFF9E80621AE,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_D468EE7C2CD98255,PER_BC479F63A8CAAEA2,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_04EF90DD37E16C32,PER_1B66154157D9B583,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_825D51B43ECBD2EF,PER_D7877AC991549789,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_A454731E6ACD34D8,PER_8C3A227780654F75,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_DE4433658F0D46A6,PER_5281558E7ABCD4A4,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_EF10DDC700C8182A,PER_CBD684B7F81E5E25,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,200,1,https://seer.ufrgs.br/wp/,seer.ufrgs.br,False,True,False,False,,True,redirect,,
URL_366EE4A4DB438CD6,PER_BDA03E6B9CE28AB4,periodicos,https://seer.ufrgs.br/,seer.ufrgs.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='seer.ufrgs.br', port=443): Read timed out. (read timeout=20)",
